unit_id,Timestamp,wafer_id,die_x,die_y,scan_pass,temp_die_center_c,temp_serdes_corner_c,v_core_v,v_mem_v,i_ddq_ma,total_power_w,fan_speed_rpm,mse_db,eye_height_mv,eye_width_ps,vga_gain_db,fec_codeword_1,fec_codeword_2,fec_codeword_3,fec_codeword_4,fec_codeword_5,fec_codeword_6,fec_codeword_7,fec_codeword_8,fec_codeword_9,fec_codeword_10,fec_codeword_11,fec_codeword_12,fec_codeword_13,fec_codeword_14,fec_codeword_15,ring_osc_speed_ghz,crit_path_delay_ps,leakage_current_ua,bist_status_pass,interrupt_lat_us,pcie_retry_count,correctable_ecc_errors,uptime_hrs
SN_1481,2026-04-02 16:01:00,1,-9.857142857142858,0.42857142857142705,1,70.03940092347364,68.35865545772475,0.8901394116900792,1.2112493254530323,382.18468590473907,44.39939623709889,3206.60938511099,-25.414879089624375,128.8479920591937,14.487350469203282,11.40918165190857,1,1,1,0,0,0,1,0,1,4,0,0,0,0,1,3.4431309917408943,147.52770564918063,13.627837160351667,1,5.353433391870775,0,3,55.157210553775926
SN_1482,2026-04-02 16:02:00,4,-9.0,0.42857142857142705,1,68.37194473925749,59.56992984063226,0.8992655245371233,1.1825722802611895,446.2636076708753,49.19768385021348,2924.6346865734363,-19.580288668503073,127.62328284137313,13.705376567493863,13.245041008223257,0,0,1,0,0,0,1,0,1,0,2,0,2,1,1,3.2638473174474236,141.76973674109146,11.467466234905752,1,5.2859525058991235,0,1,102.12447672555382
SN_1483,2026-04-02 16:03:00,4,-8.142857142857142,0.42857142857142705,1,69.17832397057305,61.39731446995008,0.9106711586919825,1.2040943853064225,414.2292199593832,49.61742703743195,3408.299678015372,-23.346010973459805,124.76484361383966,18.306095096026436,11.948490806246072,0,0,1,0,0,0,0,3,0,0,1,0,1,1,1,3.3717678537117117,144.82336762083492,13.658512481845912,1,5.3596329270656256,0,2,148.32342666339966
SN_1484,2026-04-02 16:04:00,1,-7.2857142857142865,0.42857142857142705,1,71.06046676537088,61.14319971430702,0.9466936530156577,1.1972332822828085,438.0861549641619,49.71719463081098,3221.35668687657,-25.67024900794447,142.57740111122985,18.121165585910173,12.375359696144473,0,0,0,0,1,0,0,1,2,0,1,0,1,1,0,3.262939048544079,138.90138377403488,11.389554828898296,1,4.5595988345685585,0,0,163.26065900804838
SN_1485,2026-04-02 16:05:00,1,-6.428571428571429,0.42857142857142705,1,65.03320650209025,69.32022423655724,0.9121205428410311,1.2011339439196669,442.5294977742699,44.15362266919826,3257.2029251870426,-20.694173897539155,117.17775095101074,12.268814861940806,11.88481167122352,1,1,0,0,1,0,2,0,0,0,0,1,0,2,0,3.35446593673382,148.14150683752095,12.19635898523305,1,5.682836842238568,0,1,131.74192632881392
SN_1486,2026-04-02 16:06:00,3,-5.571428571428571,0.42857142857142705,1,64.9206058650501,68.7711540565603,0.8872790160295424,1.2045899400167428,441.0438905523123,48.69210871495341,3404.8289693789397,-19.844444829603113,134.14497017972624,15.312665456115248,10.816914484750235,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3.3042761732608508,144.3998389103607,15.224725531203877,1,4.4077181564504695,0,0,24.809695623076188
SN_1487,2026-04-02 16:07:00,2,-4.714285714285715,0.42857142857142705,1,63.05728723084395,66.94922094817998,0.8936436047696594,1.1981179756122717,436.1934686971848,42.153141516693964,3105.478575478648,-24.06605052743912,125.38982001151629,18.496288082175848,12.933810426074997,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3.302241183356552,147.22972114988502,12.182582986410395,1,5.185172244724659,0,2,43.39690950709768
SN_1488,2026-04-02 16:08:00,2,-3.8571428571428577,0.42857142857142705,1,61.99864447748145,69.28771946084719,0.8931987883742422,1.198964131465942,422.5714087592796,42.279291375833814,3286.1062896326043,-25.007300520751194,120.85439861783082,15.2859061633332,12.503232384532497,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,3.2338821025647597,144.28432401685242,11.88620536050995,1,4.659554213390058,0,2,34.983454047196666
SN_1489,2026-04-02 16:09:00,1,-3.0,0.42857142857142705,0,63.913586538897604,61.48286887035205,0.8730653524105498,1.1978612483244535,582.2977816704672,47.948632442126915,3183.5203815347095,-24.344749914907325,161.03170210820676,15.26408164896002,14.305636837367189,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.3422515526581607,147.11099163756597,12.209921086985773,1,4.141093133957672,0,3,38.5747789911194
SN_1490,2026-04-02 16:10:00,1,-2.142857142857144,0.42857142857142705,1,70.79731253402065,66.39438047944392,0.8950486471244785,1.2097031620178829,496.68655010403376,50.018604605695586,3172.386969947612,-22.5705365449646,135.02860881704152,15.575861008555947,10.984418620349455,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,3.4124098870460218,144.8155618922087,11.504625716505899,1,4.714945074499751,0,1,79.15703366684761
SN_1491,2026-04-02 16:11:00,4,-1.2857142857142865,0.42857142857142705,1,65.53606242254058,64.49930228646734,0.9109924362273262,1.204187599601275,420.94835449359294,42.408060452771764,3084.171141829343,-21.444286689938973,137.35918653593373,14.318654539347762,12.82257292120048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.2172496494269653,147.96255619543405,10.497966633592279,1,4.940774971767275,0,2,72.7430373353224
SN_1492,2026-04-02 16:12:00,3,-0.4285714285714288,0.42857142857142705,1,72.56807232115548,68.38752841553966,0.8808865182138481,1.2022058353773735,489.5529187825892,44.62040226075882,3449.840482052979,-22.859025338272854,143.65332136802394,13.442836383657934,10.688456033962998,1,2,0,0,0,1,0,1,2,0,1,0,0,0,0,3.2334173258685115,147.13514456368017,15.08872228912876,1,5.693454417029838,0,0,40.37063730263665
SN_1493,2026-04-02 16:13:00,3,0.42857142857142705,0.42857142857142705,1,70.17356874376281,64.53910306979121,0.9157272397657589,1.1872904827890771,440.01336273817867,42.26902697421515,3143.6749939886645,-23.79655358305646,112.94380065617743,17.57882096610212,12.157346567673077,1,0,0,2,0,0,0,0,1,0,0,1,0,1,1,3.5355663699242768,145.78496951575397,11.390513658046483,1,5.909836285652772,1,2,151.04189063245187
SN_1494,2026-04-02 16:14:00,1,1.2857142857142847,0.42857142857142705,1,60.15747893280973,63.46022844635968,0.9073166223162651,1.1962142025678684,453.22968683329276,47.085495744990425,3304.919637034355,-21.003976459391144,151.02750290946437,13.235594640628486,12.976506589063165,0,0,2,1,0,0,1,0,0,1,0,1,1,1,0,3.2198718527450567,141.3994144752244,9.716283521684334,1,4.935179645377198,0,5,112.62157099185987
SN_1495,2026-04-02 16:15:00,4,2.1428571428571423,0.42857142857142705,1,73.27487792110846,67.16363407424396,0.8889865001704345,1.2089866916033918,448.4181510025771,43.87309901784798,2918.7488918792096,-24.625672946103045,99.89251385805909,16.370907178163133,9.927864883903514,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.2556338385745707,143.25043644459296,11.766890386041235,1,4.305485589698409,0,3,138.69071648972863
SN_1496,2026-04-02 16:16:00,4,3.0,0.42857142857142705,0,74.05399322795854,68.50467666876493,0.8978770554399323,1.200376965731239,508.50628396865085,51.08554932870115,3376.998279453468,-21.938161323266186,120.77480307953775,17.329869239136475,11.795067525758393,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,3.4106960309783547,141.91114969864577,12.535309969976836,1,4.346939620567623,0,0,77.50311199518205
SN_1497,2026-04-02 16:17:00,2,3.8571428571428577,0.42857142857142705,1,65.03068662582574,62.32661922061279,0.9239748271146155,1.2065953146958914,474.5963085901537,46.32498769255818,3357.831673393559,-24.576125596702557,124.4916199218532,13.823160551648263,11.436790265957379,1,0,0,1,0,0,1,0,0,0,2,0,1,1,0,3.413106079289103,150.71477846589283,11.688306593741713,1,5.385934656371171,0,0,83.07398634540978
SN_1498,2026-04-02 16:18:00,2,4.714285714285712,0.42857142857142705,1,72.10095771447496,64.75569731459049,0.911003217202588,1.2176651180032763,453.14716326441646,40.698809925569314,3214.6151165445954,-23.137954083978215,136.98068037964606,14.613597396107393,11.298042701704878,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.1057533538351167,148.1214353967844,11.9268838528732,1,5.354078627903913,0,3,69.73745431728884
SN_1499,2026-04-02 16:19:00,4,5.571428571428569,0.42857142857142705,1,65.71750881295401,60.76623746543339,0.9001317548234722,1.2103860606920882,438.08621441951897,42.487782824053525,3165.958630079311,-24.2271251295809,132.62461919369784,17.819768782587385,12.385212652259355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.361234073116057,145.1509930367952,11.754145634962244,1,4.696316190938313,0,1,87.13343214218273
SN_1500,2026-04-02 16:20:00,2,6.428571428571427,0.42857142857142705,1,70.48835188374167,55.00775593002824,0.8964347502455853,1.2009315833769973,417.38526390498816,38.67933265612176,3260.0000008420348,-24.11170436530562,127.99822311161928,16.79933758034056,13.120685706422595,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,3.284399618807928,142.7514010836028,12.638305189044042,1,4.412886035108818,0,0,111.89432577912773
SN_1501,2026-04-02 16:21:00,1,7.285714285714285,0.42857142857142705,1,63.677507965225175,65.80183852565492,0.9011491360567749,1.1948901082980428,427.660124657022,40.72812566340718,3543.3185991320433,-24.75477303492442,129.85603186446733,15.074071439681669,11.866721284770845,0,0,1,0,1,0,0,1,0,0,0,0,3,1,0,3.2880516063175604,141.84091498234005,13.228466786901901,1,5.496137364719936,0,3,94.98969712899476
SN_1502,2026-04-02 16:22:00,4,8.142857142857142,0.42857142857142705,1,61.03446773732712,67.43562142501852,0.8923235466308654,1.174464504039441,408.9654971099476,45.53558750916143,2935.514495164477,-21.31029193763861,118.26372371772918,17.803373505041755,12.20548642756002,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3.3932098866726035,145.48990064419363,11.711303994791859,1,4.386005408359704,0,0,144.66004889113682
SN_1503,2026-04-02 16:23:00,2,9.0,0.42857142857142705,1,68.08591405193516,66.0482672363469,0.8684287574142148,1.1983161507752715,450.30558871037925,39.106391885691224,3317.3041081361193,-25.46585207621707,112.03321126618992,17.809803585181452,12.114308753059248,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,3.2721459257782093,152.3728383482508,15.884469522503318,1,4.777843904581542,0,3,153.6200402798147
SN_1504,2026-04-02 16:24:00,3,9.857142857142854,0.42857142857142705,1,69.38135526862582,57.20175312898253,0.930632668658021,1.1967398750418314,420.0833601928901,40.55656282613485,3063.2574046769146,-25.480464505097416,138.71813946803272,16.40357903952356,12.001803506356413,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,3.259043970869361,145.0237219923914,13.561337465867162,1,5.236746217710014,0,0,91.63447488493429
SN_1505,2026-04-02 16:25:00,4,10.714285714285712,0.42857142857142705,1,68.01160153192698,63.5966022796941,0.902329874987991,1.2039036619439538,443.36098718703647,44.99289325160158,3197.0122405550405,-19.75801286830978,138.32447335043423,14.649759658189506,10.910657362287894,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,3.274277379364458,149.80768101199524,11.991815067280283,1,3.999547275772569,0,1,58.523709170205514
SN_1506,2026-04-02 16:26:00,4,11.57142857142857,0.42857142857142705,1,64.0798472088872,56.126608959795675,0.9059722089768381,1.198460947730253,484.2525463402593,43.36917931172084,3162.8179821382005,-22.044304870691338,149.0139325018847,15.379826944792306,13.108444601722892,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.2720717875008294,146.10265382693808,10.022348053253067,1,5.476674127618031,0,0,160.10770840214047
SN_1507,2026-04-02 16:27:00,3,12.428571428571427,0.42857142857142705,1,68.00050468934431,70.47880443061673,0.8991313837518464,1.196796149405632,479.98248932303966,50.97610990787793,3135.7522613303368,-28.770227397386073,120.5197948382175,16.429580115933085,12.295195368158836,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3.32778856106055,147.25029668145942,12.171408989893024,0,6.190140685114335,0,4,129.84556459933287
SN_1508,2026-04-02 16:28:00,1,13.285714285714285,0.42857142857142705,1,71.34647376290367,60.655781671527656,0.8889732479891312,1.1822060106949277,449.19307764743456,50.501689638073124,3198.4302306420905,-25.130517478420806,138.31378252361108,15.717107756278768,12.394881490002577,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,3.405866394107521,143.09633077335928,13.220828473069304,1,5.056944410932415,0,0,116.17830039175871
SN_1509,2026-04-02 16:29:00,3,14.142857142857142,0.42857142857142705,0,69.77553484938731,70.02161443783959,0.8972111327857685,1.1906003217084993,522.8228818464213,52.39623261174654,3029.8743282083315,-27.623978675124107,126.59551925962322,17.408435767352277,11.193490370974418,1,1,1,1,0,0,2,0,0,1,1,3,1,0,0,3.334204144088748,144.21172998955814,13.232325259770354,1,4.982673694818169,0,0,131.33957764185254
SN_1510,2026-04-02 16:30:00,4,-14.142857142857142,1.2857142857142847,0,70.91250515299606,68.78347857473658,0.8760090785670853,1.2047665104080054,571.9968637355253,56.67141285521045,3354.377065419195,-25.90138138683051,144.2856998223218,13.705338879835995,11.54077960201076,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3.2989708494426675,141.67677638060508,9.22100951404147,1,5.022162717182735,0,1,34.941376665156895
SN_1511,2026-04-02 16:31:00,1,-13.285714285714286,1.2857142857142847,0,66.64942399772883,61.39763858985575,0.9341562974707995,1.217159076311327,538.0189030089678,57.24784767063835,2930.87847332021,-30.27702933246808,142.2635533201377,13.758604706400643,11.823865802289221,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,3.3437111011447405,146.2183346923206,12.173042364199842,1,5.11242469435265,0,1,33.73819117982484
SN_1512,2026-04-02 16:32:00,2,-12.428571428571429,1.2857142857142847,0,75.8585895735808,60.46886019492902,0.8814823200236641,1.1990247461625436,516.8048385030869,53.20756342592679,3280.9646769242513,-24.273979155387885,132.53451279069347,16.271306667223648,10.465875306551148,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3.3624156904959634,144.0263089897842,11.279119956133153,1,4.635013302461643,0,1,46.049373971662185
SN_1513,2026-04-02 16:33:00,2,-11.571428571428571,1.2857142857142847,1,64.1191333172261,66.40148086554535,0.8845205057422924,1.203278110735741,414.3495470719887,40.51337539050539,3151.0196221198144,-26.283883638322624,125.92563812000816,15.262683379289642,10.311965674802321,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,3.3462408284124203,146.43954226626428,14.24579425314772,1,4.437833670720258,0,1,45.23293931143667
SN_1514,2026-04-02 16:34:00,2,-10.714285714285715,1.2857142857142847,1,72.4378014854336,61.622703851267715,0.893396111934204,1.209524781569528,459.84683045411856,44.96310465207583,3024.361265928882,-23.880189486407122,141.53118614329912,15.059427077953389,11.399252069361433,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3.2466156049698474,141.05916048551694,12.185518906792678,1,4.823445423783279,0,2,84.57654837831424
SN_1515,2026-04-02 16:35:00,4,-9.857142857142858,1.2857142857142847,1,75.9094554647998,65.40993856863282,0.9193211358727856,1.1918910606379975,470.73309431457153,44.48146297555767,3230.357505589804,-27.25024251776505,137.7628542790788,13.347914921238404,12.52252076644239,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,3.3339683606756796,146.8229104579842,8.5736860360706,1,5.076800959932662,0,1,46.66618784909244
SN_1516,2026-04-02 16:36:00,3,-9.0,1.2857142857142847,1,72.40454046374448,63.068689636772326,0.9002176349889398,1.2036681404328544,434.2087118871589,43.69270650908814,2966.457336994028,-23.83417629365592,121.7867151749658,16.02931876719727,11.346862610070058,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3.130435853148849,145.67561156971647,12.552490497981967,1,4.500794779981675,0,3,147.0516927743899
SN_1517,2026-04-02 16:37:00,1,-8.142857142857142,1.2857142857142847,1,68.98737886467585,57.87536634213747,0.881457963059543,1.1925950989366785,457.28006887845083,46.326950604493454,3205.957073257945,-24.829832556240653,114.06641591824683,15.920867337998851,10.981194802409286,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,3.4227137155592544,145.54747847176714,9.07517813648615,1,4.326695686555297,0,0,107.24595805363572
SN_1518,2026-04-02 16:38:00,2,-7.2857142857142865,1.2857142857142847,1,67.3585147666851,56.078127923502166,0.9188150754113601,1.20864824438491,440.91066762712427,42.747811178983206,2986.568463828267,-20.99609406962281,126.53760519181844,16.98021847292761,11.185314346762329,1,0,0,2,0,3,1,1,1,1,1,0,1,0,0,3.4224864981293774,146.55750319949945,12.675173761372797,1,4.779789936212828,0,0,77.0297130744362
SN_1519,2026-04-02 16:39:00,1,-6.428571428571429,1.2857142857142847,1,75.18043825523128,65.90673699397838,0.9109650094017823,1.2015140304795173,445.39919002002495,41.54400735726257,3269.1908126476746,-21.17728627650875,148.1849657841785,16.103359199681456,11.544657576854688,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,3.371152082387555,144.0495964703855,15.88079736425815,1,4.333294306931581,0,0,34.02564550443846
SN_1520,2026-04-02 16:40:00,4,-5.571428571428571,1.2857142857142847,1,62.885125373691636,62.7537690146775,0.9080765243582468,1.2029845181398144,387.8044485609417,45.327248911049494,3061.3463999554438,-22.429308793979434,143.75784590479645,15.801093882639256,11.646141037179897,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3.399674756664829,160.22686946447837,14.040519232575896,1,5.335898472593124,0,1,109.10800261811401
SN_1521,2026-04-02 16:41:00,2,-4.714285714285715,1.2857142857142847,1,65.14937869810178,62.78764073234347,0.9107360136175626,1.1921740140258141,444.4554649070966,46.15791027770663,3132.3508974456036,-24.653227561322424,116.65207036395303,17.765500955185505,14.165521452206557,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,3.294067038969113,146.87378293151522,12.388241840058031,1,3.2792103764074088,0,2,40.78072616526619
SN_1522,2026-04-02 16:42:00,4,-3.8571428571428577,1.2857142857142847,1,68.0122111725414,67.78345535637514,0.9359154285087368,1.2070703235961078,474.23423256020135,41.47006516829984,3244.0924081914745,-20.029239209479414,115.98691100920095,14.031299044827175,13.054620628487319,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3.239961073997075,145.4204479084815,11.010809432213115,1,4.415933037903823,0,0,131.0237160579753
SN_1523,2026-04-02 16:43:00,3,-3.0,1.2857142857142847,1,76.18826878755999,69.69376910652979,0.9327764234255417,1.2208471292123102,434.21493611083605,47.784271832973246,3084.1186832236644,-27.10607055567964,145.29620619615383,16.804583828271365,13.024774112281728,2,1,0,1,0,0,2,0,0,0,0,0,1,1,0,3.1996877792700733,147.96789681132742,13.911247920889945,1,5.706764902547923,0,0,139.59716593111028
SN_1524,2026-04-02 16:44:00,4,-2.142857142857144,1.2857142857142847,1,71.89883818020448,63.90982111455276,0.8896992698549506,1.189920883045718,451.31315920538293,39.688556586671766,3191.3054000497546,-26.807117259127324,116.37236914290605,13.493279252806976,13.168580364273382,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,3.3806510079527654,142.91496122940083,12.953835599599403,1,4.889140753094108,0,1,102.33258114621712
SN_1525,2026-04-02 16:45:00,4,-1.2857142857142865,1.2857142857142847,1,65.15977120744877,63.63760517236055,0.9243582748921673,1.1966024099235246,431.101232332702,43.26565962385307,2972.925424813272,-24.16756619977813,136.1115438837041,14.74245717999879,11.00117913066595,0,0,0,0,2,1,0,0,1,0,3,0,0,0,0,3.239950806079346,142.78251733526918,11.599739187269044,1,5.091964663135799,0,0,45.542811716283474
SN_1526,2026-04-02 16:46:00,3,-0.4285714285714288,1.2857142857142847,1,68.44846147307548,67.00057213245553,0.9057475228463835,1.2023160747416808,459.01104190731934,44.22597439140717,3294.6313405394235,-19.491923782157762,122.60714541596411,14.18101430106503,10.777635385012761,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3.2700990280025786,148.2014747211693,11.191860561763558,1,4.935540145996905,0,0,137.30823221862704
SN_1527,2026-04-02 16:47:00,1,0.42857142857142705,1.2857142857142847,1,66.92838427951853,59.5722577212017,0.9074864372420662,1.2078640621199581,444.58692006159566,43.09132886204421,3464.7370708326157,-24.404677813740175,149.4045390942602,17.172913803177877,10.893129708465944,0,0,0,2,0,1,0,1,2,0,0,3,0,0,1,3.3179310481231226,148.55657211026949,10.639891555044546,1,4.686340839773478,0,1,68.32720165334409
SN_1528,2026-04-02 16:48:00,3,1.2857142857142847,1.2857142857142847,0,66.45105503883232,65.89261221899079,0.87461593752535,1.1944045371471053,501.5189614829498,53.304818579346424,3618.831330186494,-24.366490486418563,120.75490241034545,15.90188464960691,13.334506133337838,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,3.2970024088467973,149.767004502232,12.562025927143733,1,5.547596549792765,0,0,56.062052556498216
SN_1529,2026-04-02 16:49:00,3,2.1428571428571423,1.2857142857142847,0,74.8944477927839,67.20754388728862,0.8974442135191771,1.1716696970985725,558.3137866916281,60.613223446924344,3213.6752219999657,-26.883820712223617,143.72033836246993,15.979745133110535,11.452808211117508,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,3.321181822639231,139.29932375448632,11.37485508416751,1,4.7140691922033975,0,1,91.76015630665324
SN_1530,2026-04-02 16:50:00,4,3.0,1.2857142857142847,1,63.14128435368247,67.72092083367052,0.8878076461449516,1.2135918949416402,473.22330033830536,42.4473477328833,3318.230621119578,-22.108140829459245,132.2183038487244,14.339900518405823,10.748643817760714,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,3.155350614366394,144.49444378553412,12.251771754116675,1,4.585759220106494,0,1,156.86105875914018
SN_1531,2026-04-02 16:51:00,1,3.8571428571428577,1.2857142857142847,0,78.04390427867187,57.25298918999014,0.9124208822233997,1.2076050611958413,509.87733090179563,62.32366516741574,2932.9061490638765,-22.093647491341294,133.02633825081145,15.550459756100667,11.569003799780187,0,0,1,0,1,1,2,1,0,1,1,0,0,0,0,3.2813202919018587,146.31852331278117,13.391651836557264,1,5.328380989186256,1,1,66.82175405873141
SN_1532,2026-04-02 16:52:00,2,4.714285714285712,1.2857142857142847,1,74.14114845092311,61.954578920764234,0.9160662075060421,1.1825705246951332,462.4447077354444,46.31138033919316,3425.410148945838,-22.42184959720018,106.35629702378318,14.854802045036333,11.761394468285372,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3659330653479587,147.88125770069772,11.337437443783315,1,4.03467388263274,0,1,154.40330414005732
SN_1533,2026-04-02 16:53:00,3,5.571428571428569,1.2857142857142847,0,75.45430835301849,61.48694698870614,0.8688827047347554,1.1939243120822043,538.4353000705096,55.27616541193598,3316.434275708616,-25.258441345694724,103.56503976153138,16.575182522281324,12.268413273694563,0,1,2,0,0,0,2,0,1,0,0,0,1,0,1,3.265454615226912,147.10633191665207,12.967649664301248,1,4.857288239522392,0,4,31.726076458535214
SN_1534,2026-04-02 16:54:00,1,6.428571428571427,1.2857142857142847,1,67.68530243987371,65.39954781763686,0.8996694770399359,1.2156818242952732,466.0575308752794,46.428721060163,3127.409983257315,-25.413413536746013,127.35320871679224,14.513363297002579,12.250951020712042,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,3.2310269267276768,141.59568952929672,13.833493808328603,1,4.740521458678261,0,0,36.02741352258434
SN_1535,2026-04-02 16:55:00,3,7.285714285714285,1.2857142857142847,1,69.25029640460446,66.92297831907193,0.9168279225719138,1.2144779641845787,407.6436026001231,52.58978324775586,3385.5771200433514,-26.58624450080994,132.96287276099935,17.994691547807612,11.171819436126492,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,3.3763835839852008,147.0590275910553,12.592770929360034,1,4.847922675439399,1,0,124.59278761947556
SN_1536,2026-04-02 16:56:00,3,8.142857142857142,1.2857142857142847,1,62.83424092737644,70.98684162978392,0.8971998155652984,1.2093864002267893,475.1651635258157,42.01922098820565,3161.8285885031987,-23.832254996478135,116.49762606714732,13.486629325563857,12.68565639251371,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,3.266059862831033,146.2849419035777,13.049349922277315,1,4.755808115222296,0,0,51.44534324853728
SN_1537,2026-04-02 16:57:00,3,9.0,1.2857142857142847,1,67.37668796466599,63.02013807852771,0.9109359546750355,1.1982388756604014,435.7575259268567,41.63874624319083,3131.2962225478163,-26.160814658557005,116.9356790742839,14.790220251315159,11.360806466249842,1,0,0,1,0,1,0,0,0,0,0,1,1,0,2,3.314759110688158,146.27406115512272,12.603959246727019,1,5.187543785866923,0,1,69.59337838031405
SN_1538,2026-04-02 16:58:00,3,9.857142857142854,1.2857142857142847,1,72.46827423821576,63.00971000676314,0.9052674820144063,1.2008298741881251,441.0543016639683,42.73540141028424,3271.3002388141235,-26.354833010498577,136.7376715579136,18.515800764949145,11.843723663294957,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,3.2831644892448204,140.61423342423595,12.024393052033671,1,5.549843110019982,0,0,43.63770926120338
SN_1539,2026-04-02 16:59:00,4,10.714285714285712,1.2857142857142847,1,76.48031530890698,69.59868807551499,0.9051249034792894,1.1986907419487387,515.947043806505,45.09642944089368,3040.4968250254524,-24.84738143382135,136.75425376548557,15.347291878056948,12.686774070503356,0,0,1,2,2,0,0,3,0,0,1,0,2,0,1,3.299965309726511,141.262137320659,13.25570750657718,1,5.229668462392824,0,1,71.84375075508696
SN_1540,2026-04-02 17:00:00,1,11.57142857142857,1.2857142857142847,1,64.46421591598774,66.18630775412122,0.8959302753289755,1.2112823978326883,457.5468345180253,39.822686625562284,3353.2437146599923,-24.978312350368434,128.34710727534488,14.027682003393382,11.358178596055659,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.422368823533167,152.24892264884946,14.413821216951,1,4.8315431910661575,0,3,64.38623912051472
SN_1541,2026-04-02 17:01:00,1,12.428571428571427,1.2857142857142847,1,68.17247031507367,70.0706060447519,0.8817512879379644,1.1912415759350488,440.3419381138206,45.06701771795582,3041.6015282109734,-25.07595705764391,139.3624206542329,16.328607343806503,11.430648576418863,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,3.345754861568085,148.94445016574585,13.282487110834097,1,5.315716712603597,0,1,130.03262001441362
SN_1542,2026-04-02 17:02:00,1,13.285714285714285,1.2857142857142847,0,69.24350389883739,66.15491201203935,0.8831770477886246,1.1919420034511579,469.86764068110233,60.080641400241014,3042.491781526522,-23.067110806319477,115.90957245135824,15.286911636678187,12.591668049693132,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.202257199082826,144.74811979889066,11.709570822458845,1,5.3742956491252825,0,0,125.09136789922232
SN_1543,2026-04-02 17:03:00,3,14.142857142857142,1.2857142857142847,0,63.021053989037576,60.371533525146916,0.9106402877168298,1.2101027458683602,559.7441033486589,55.454222171874335,3063.5465317387498,-23.84190439569944,125.72878099495635,14.746194616572541,11.14226682339498,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,3.2702334233810495,144.81644739702938,11.748805972603433,1,5.180464361495073,0,2,161.50951340568463
SN_1544,2026-04-02 17:04:00,4,-14.142857142857142,2.1428571428571423,1,72.956746208792,59.66748658088878,0.9002918738327833,1.1995563854448843,416.3697582297849,44.121943623074166,3313.925005627418,-24.576312061022236,149.77453126940406,14.356193783801924,11.61520797639593,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,3.2669909725970534,153.89132765940533,11.804915795344284,1,5.52432494723677,0,3,128.31672266491788
SN_1545,2026-04-02 17:05:00,3,-13.285714285714286,2.1428571428571423,1,66.38004834128695,58.793951003764285,0.8979223163308917,1.2137846735545381,424.91402741251244,43.14551865394912,3107.483695772044,-23.633974143377035,130.81986555927782,20.152560408438916,12.555742178042893,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,3.317309718894333,145.18133407064747,13.421141358470768,1,3.826302176793307,0,1,124.05375643507944
